,Unnamed: 0,alias,categories,coordinates.latitude,coordinates.longitude,display_phone,distance,id,image_url,is_closed,location.address1,location.address2,location.address3,location.city,location.country,location.display_address,location.state,location.zip_code,name,phone,price,rating,review_count,transactions,url
1106,657,las-americas-bakery-elizabeth,"[{u'alias': u'bakeries', u'title': u'Bakeries'}, {u'alias': u'colombian', u'title': u'Colombian'}]",40.6617674,-74.2331691,(908) 354-3002,20716.4870054,kZn2WqBjB3NYv3glfBHuKg,https://s3-media1.fl.yelpcdn.com/bphoto/xC7JMkHthAsODaiwRYglLg/o.jpg,False,137 Elmora Ave,,,Elizabeth,US,"[137 Elmora Ave, Elizabeth, NJ 07202]",NJ,7202,Las Americas Bakery,19083543002.0,$,3.5,25,[],https://www.yelp.com/biz/las-americas-bakery-elizabeth?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1107,658,room-service-new-york-3,"[{u'alias': u'venues', u'title': u'Venues & Event Spaces'}, {u'alias': u'danceclubs', u'title': u'Dance Clubs'}]",40.7395,-73.98844,,3830.44097016,hPi0LVOkXAKMX0WW-jJTHw,https://s3-media3.fl.yelpcdn.com/bphoto/fbuRWOmgtwCHn6z7vCG1OA/o.jpg,False,35 E 21st St,,,New York,US,"[35 E 21st St, New York, NY 10010]",NY,10010,Room Service,,$$$,3.0,61,[],https://www.yelp.com/biz/room-service-new-york-3?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1108,659,banh-mi-zon-new-york-4,"[{u'alias': u'vietnamese', u'title': u'Vietnamese'}, {u'alias': u'sandwiches', u'title': u'Sandwiches'}, {u'alias': u'salad', u'title': u'Salad'}]",40.7256861,-73.9842575,(646) 524-6384,2404.40242072,Ew3d7Vt18c1MH4_X6ogxQQ,https://s3-media2.fl.yelpcdn.com/bphoto/MmV22bjypsCf_32llkUTpQ/o.jpg,False,443 E 6th St,,,New York,US,"[443 E 6th St, New York, NY 10009]",NY,10009,Banh Mi Zon,16465246384.0,$,4.5,282,"[delivery, pickup]",https://www.yelp.com/biz/banh-mi-zon-new-york-4?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1109,660,café-mauro-north-arlington,"[{u'alias': u'desserts', u'title': u'Desserts'}, {u'alias': u'acaibowls', u'title': u'Acai Bowls'}, {u'alias': u'sandwiches', u'title': u'Sandwiches'}]",40.7883168,-74.1337437,(201) 998-6282,14930.4432832,eT2jmht5ZXkSU4WWr5beRw,https://s3-media1.fl.yelpcdn.com/bphoto/ilk6ZLuTi3juGmFfE874fw/o.jpg,False,207 Ridge Rd,,,North Arlington,US,"[207 Ridge Rd, North Arlington, NJ 07031]",NJ,7031,Café Mauro,12019986282.0,$,4.5,51,[],https://www.yelp.com/biz/caf%C3%A9-mauro-north-arlington?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1110,661,lavo-italian-restaurant-new-york,"[{u'alias': u'italian', u'title': u'Italian'}]",40.76283,-73.9713,(212) 750-5588,6687.80480329,FCl5446Rovk1HRHoXpojdg,https://s3-media1.fl.yelpcdn.com/bphoto/sNAFYna47Axz8GLfz212Xg/o.jpg,False,39 E 58th St,,,New York,US,"[39 E 58th St, New York, NY 10022]",NY,10022,LAVO Italian Restaurant,12127505588.0,$$$,3.0,700,"[delivery, pickup]",https://www.yelp.com/biz/lavo-italian-restaurant-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1111,662,the-taco-shop-new-york,"[{u'alias': u'mexican', u'title': u'Mexican'}]",40.7319488525,-74.0015411377,(212) 675-1955,3008.97382418,_PWUuHHqyfJBrTROPR72Fw,https://s3-media3.fl.yelpcdn.com/bphoto/1LzMDAYaH34erOam9E54BQ/o.jpg,False,166 W 4th St,,,New York,US,"[166 W 4th St, New York, NY 10014]",NY,10014,The Taco Shop,12126751955.0,$,4.0,266,"[delivery, pickup, restaurant_reservation]",https://www.yelp.com/biz/the-taco-shop-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1112,663,rombiolo-bakery-cafe-bloomfield,"[{u'alias': u'bakeries', u'title': u'Bakeries'}, {u'alias': u'cafes', u'title': u'Cafes'}]",40.814574,-74.1867955,(973) 680-0405,20251.5007149,_ppCP3y89xq4EVzf7UR-rQ,https://s3-media2.fl.yelpcdn.com/bphoto/eJzTr9bHpOG0PFT95xnqGA/o.jpg,False,119 Broughton Ave,,,Bloomfield,US,"[119 Broughton Ave, Bloomfield, NJ 07003]",NJ,7003,Rombiolo Bakery Cafe,19736800405.0,$,5.0,48,[],https://www.yelp.com/biz/rombiolo-bakery-cafe-bloomfield?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1113,664,robz-pizza-and-bbq-restaurant-elizabeth-3,"[{u'alias': u'pizza', u'title': u'Pizza'}, {u'alias': u'bbq', u'title': u'Barbeque'}, {u'alias': u'italian', u'title': u'Italian'}]",40.6577323,-74.1970559,(908) 469-2000,17903.615643,FXxMfXCuosxKrq4upNVg5g,https://s3-media2.fl.yelpcdn.com/bphoto/fybK-qujHU17LK_XFacrFw/o.jpg,False,602 E Jersey St,,,Elizabeth,US,"[602 E Jersey St, Elizabeth, NJ 07206]",NJ,7206,Rob'z Pizza & BBQ Restaurant,19084692000.0,$,2.5,35,"[delivery, pickup, restaurant_reservation]",https://www.yelp.com/biz/robz-pizza-and-bbq-restaurant-elizabeth-3?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1114,665,chipotle-mexican-grill-new-york-68,"[{u'alias': u'hotdogs', u'title': u'Fast Food'}, {u'alias': u'mexican', u'title': u'Mexican'}]",40.75732,-73.97069,(212) 755-9754,6085.24222983,vpQuweZbx__MNXqVa9pt8Q,https://s3-media3.fl.yelpcdn.com/bphoto/kwQC_-724MhUX4bUoI7EGA/o.jpg,False,150 E 52nd St,,,New York,US,"[150 E 52nd St, New York, NY 10022]",NY,10022,Chipotle Mexican Grill,12127559754.0,$,3.5,163,[],https://www.yelp.com/biz/chipotle-mexican-grill-new-york-68?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1115,666,barclays-center-brooklyn-2,"[{u'alias': u'stadiumsarenas', u'title': u'Stadiums & Arenas'}, {u'alias': u'sportsteams', u'title': u'Professional Sports Teams'}, {u'alias': u'musicvenues', u'title': u'Music Venues'}]",40.6825756317,-73.9751602197,(917) 618-6700,3011.40011264,JOr11q2DKWezsDNTTTtS8A,https://s3-media2.fl.yelpcdn.com/bphoto/TBMnfSXxd_p9v4QbVapzQg/o.jpg,False,620 Atlantic Ave,,,Brooklyn,US,"[620 Atlantic Ave, Brooklyn, NY 11217]",NY,11217,Barclays Center,19176186700.0,$$$,3.5,875,[],https://www.yelp.com/biz/barclays-center-brooklyn-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1116,667,bedouin-tent-brooklyn,"[{u'alias': u'mideastern', u'title': u'Middle Eastern'}]",40.6869769801,-73.9843940499,(718) 852-5555,2216.63601173,nGpC40fxoDQ-Ft0h-_gkVg,https://s3-media2.fl.yelpcdn.com/bphoto/GiidLIBztAyDsXN-Ng6cmQ/o.jpg,False,405 Atlantic Ave,,,Brooklyn,US,"[405 Atlantic Ave, Brooklyn, NY 11217]",NY,11217,Bedouin Tent,17188525555.0,$,4.0,537,[],https://www.yelp.com/biz/bedouin-tent-brooklyn?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1117,668,chipotle-mexican-grill-new-york-26,"[{u'alias': u'mexican', u'title': u'Mexican'}, {u'alias': u'hotdogs', u'title': u'Fast Food'}]",40.73117,-73.99353,(212) 982-3081,2858.52680511,QxqN_tZQmkVQ1TjwCpnQUA,https://s3-media3.fl.yelpcdn.com/bphoto/q4-im_dbK5rooL98Pg6TqQ/o.jpg,False,55 E 8th St C,,,New York,US,"[55 E 8th St C, New York, NY 10003]",NY,10003,Chipotle Mexican Grill,12129823081.0,$,3.0,114,[],https://www.yelp.com/biz/chipotle-mexican-grill-new-york-26?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1118,669,beijing-chinese-restaurant-hasbrouck-heights,"[{u'alias': u'chinese', u'title': u'Chinese'}]",40.8617360493,-74.0692908359,(201) 288-5111,18490.3536376,RMosP1rIU64B0IMzfhPgDg,https://s3-media4.fl.yelpcdn.com/bphoto/WsbME-MtN4tjNFVigjv7gQ/o.jpg,False,196 Blvd,,,Hasbrouck Heights,US,"[196 Blvd, Hasbrouck Heights, NJ 07604]",NJ,7604,Beijing Chinese Restaurant,12012885111.0,$,3.0,17,"[delivery, pickup]",https://www.yelp.com/biz/beijing-chinese-restaurant-hasbrouck-heights?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1119,670,better-cafe-teaneck,"[{u'alias': u'cafes', u'title': u'Cafes'}, {u'alias': u'delis', u'title': u'Delis'}]",40.89327,-74.0025,(201) 530-7366,20896.9394335,f_rE-HY7WzOsaZdV4VJtxQ,https://s3-media1.fl.yelpcdn.com/bphoto/mMalqsJBY9E5zmYJSyAIIw/o.jpg,False,1168 Teaneck Rd,,,Teaneck,US,"[1168 Teaneck Rd, Teaneck, NJ 07666]",NJ,7666,Better Cafe,12015307366.0,$,4.0,13,[],https://www.yelp.com/biz/better-cafe-teaneck?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1120,671,better-meat-and-produce-teaneck-2,"[{u'alias': u'meats', u'title': u'Meat Shops'}, {u'alias': u'butcher', u'title': u'Butcher'}]",40.90391,-73.99834,(201) 530-5649,22062.120761,IkwErWPFaj9zMxdzKS0K5g,https://s3-media2.fl.yelpcdn.com/bphoto/uv136jj2cJDP0FvnkNy2mg/o.jpg,False,1555 Teaneck Rd,,,Teaneck,US,"[1555 Teaneck Rd, Teaneck, NJ 07666]",NJ,7666,Better Meat & Produce,12015305649.0,$,3.5,8,[],https://www.yelp.com/biz/better-meat-and-produce-teaneck-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1121,672,alligator-lounge-brooklyn,"[{u'alias': u'lounges', u'title': u'Lounges'}, {u'alias': u'divebars', u'title': u'Dive Bars'}, {u'alias': u'karaoke', u'title': u'Karaoke'}]",40.7139768735,-73.9488170339,(718) 599-4440,3948.77112555,wpXbDM43Jb7NvPZeW9v9Sg,https://s3-media2.fl.yelpcdn.com/bphoto/3BhYK7LKvr8csNLMxC6nYw/o.jpg,False,600 Metropolitan Ave,,,Brooklyn,US,"[600 Metropolitan Ave, Brooklyn, NY 11211]",NY,11211,Alligator Lounge,17185994440.0,$,4.0,445,[],https://www.yelp.com/biz/alligator-lounge-brooklyn?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1122,673,the-lemon-ice-king-of-corona-corona-2,"[{u'alias': u'icecream', u'title': u'Ice Cream & Frozen Yogurt'}]",40.743172,-73.855066,(718) 699-5133,12460.0821484,GjzjfMaUJONRyJjNxCd54Q,https://s3-media2.fl.yelpcdn.com/bphoto/_Ia25zzW4wnz7ia7AptHDQ/o.jpg,False,52-02 108th St,,,Corona,US,"[52-02 108th St, Corona, NY 11368]",NY,11368,The Lemon Ice King of Corona,17186995133.0,$,4.5,400,[],https://www.yelp.com/biz/the-lemon-ice-king-of-corona-corona-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1123,674,juicy-lucy-juice-bar-new-york,"[{u'alias': u'juicebars', u'title': u'Juice Bars & Smoothies'}, {u'alias': u'latin', u'title': u'Latin American'}, {u'alias': u'vegan', u'title': u'Vegan'}]",40.72526,-73.9843,(212) 777-5829,2358.5615965,wGcquMur1HYWhc4baXB27A,https://s3-media2.fl.yelpcdn.com/bphoto/yF9gdYgkUrlpSisaVfJW5A/o.jpg,False,85 Ave A,,,New York,US,"[85 Ave A, New York, NY 10009]",NY,10009,Juicy Lucy Juice Bar,12127775829.0,$,4.0,105,[],https://www.yelp.com/biz/juicy-lucy-juice-bar-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1124,675,lupa-new-york,"[{u'alias': u'italian', u'title': u'Italian'}, {u'alias': u'newamerican', u'title': u'American (New)'}]",40.72765,-74.00021,(212) 982-5089,2516.74622049,yZJbealagfujEkgesAl2hA,https://s3-media2.fl.yelpcdn.com/bphoto/PDwjcrbRujUNGlWHEMyICA/o.jpg,False,170 Thompson St,,,New York,US,"[170 Thompson St, New York, NY 10012]",NY,10012,Lupa,12129825089.0,$$$,4.0,1345,[],https://www.yelp.com/biz/lupa-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1125,676,asellina-new-york,"[{u'alias': u'italian', u'title': u'Italian'}, {u'alias': u'bars', u'title': u'Bars'}, {u'alias': u'breakfast_brunch', u'title': u'Breakfast & Brunch'}]",40.74391,-73.9839,(212) 317-2908,4360.92596762,3O8IdtlrHNBzxEnPGD1ONw,https://s3-media1.fl.yelpcdn.com/bphoto/PjYuD9sf8d_yrH0FS8X2Wg/o.jpg,False,420 Park Ave S,,,New York,US,"[420 Park Ave S, New York, NY 10016]",NY,10016,Asellina,12123172908.0,$$$,3.5,346,[],https://www.yelp.com/biz/asellina-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1126,677,abc-carpet-and-home-new-york,"[{u'alias': u'furniture', u'title': u'Furniture Stores'}, {u'alias': u'homedecor', u'title': u'Home Decor'}, {u'alias': u'rugs', u'title': u'Rugs'}]",40.738167498,-73.9898637574,(212) 473-3000,3657.68430431,ka14Aus4FV-MkjxMpEI01g,https://s3-media2.fl.yelpcdn.com/bphoto/r--GnY8iVml_nXmNkIcfPA/o.jpg,False,888 Broadway St,,,New York,US,"[888 Broadway St, New York, NY 10003]",NY,10003,ABC Carpet & Home,12124733000.0,$$$$,3.5,261,[],https://www.yelp.com/biz/abc-carpet-and-home-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1127,678,tropical-juice-bar-passaic,"[{u'alias': u'dominican', u'title': u'Dominican'}, {u'alias': u'juicebars', u'title': u'Juice Bars & Smoothies'}]",40.8686156,-74.1346694,(973) 928-3800,21653.3512514,Nwl6IsOanSL78thKM-Z-sw,https://s3-media4.fl.yelpcdn.com/bphoto/fmXgOoZVWiJExgwCpQJFaA/o.jpg,False,198 Myrtle Ave,,,Passaic,US,"[198 Myrtle Ave, Passaic, NJ 07055]",NJ,7055,Tropical Juice Bar,19739283800.0,$,4.5,25,"[delivery, pickup, restaurant_reservation]",https://www.yelp.com/biz/tropical-juice-bar-passaic?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1128,679,brooklyn-natural-foods-brooklyn,"[{u'alias': u'grocery', u'title': u'Grocery'}]",40.70531,-73.93343,(718) 381-0650,5128.92691576,2eUjhFPMfoTcQhQ-oV09CA,https://s3-media3.fl.yelpcdn.com/bphoto/me24-1xO1a-fLn6m-ITLnA/o.jpg,False,49 Bogart St,,,Brooklyn,US,"[49 Bogart St, Brooklyn, NY 11206]",NY,11206,Brooklyn Natural Foods,17183810650.0,$$$,3.0,128,[],https://www.yelp.com/biz/brooklyn-natural-foods-brooklyn?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1129,680,plaza-hotel-new-york-4,"[{u'alias': u'venues', u'title': u'Venues & Event Spaces'}, {u'alias': u'hotels', u'title': u'Hotels'}]",40.764463897,-73.9744948377,(212) 759-3000,6771.30212382,FA5giJYhqdTkjsT695TqVg,https://s3-media1.fl.yelpcdn.com/bphoto/8ugmpiQ8yf4JpqpzDhWH4w/o.jpg,False,Fifth Avenue At Central Park S,,,New York,US,"[Fifth Avenue At Central Park S, New York, NY 10019]",NY,10019,Plaza Hotel,12127593000.0,$$$$,3.5,399,[],https://www.yelp.com/biz/plaza-hotel-new-york-4?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1130,681,cipriani-downtown-new-york,"[{u'alias': u'italian', u'title': u'Italian'}]",40.723665,-74.00288,(212) 499-0599,2151.3654697,o7ebhiCJTSsp43ynRDB1qA,https://s3-media2.fl.yelpcdn.com/bphoto/y9ndBOWMnoWjhOHFS2izyg/o.jpg,False,376 W Broadway,,,New York,US,"[376 W Broadway, New York, NY 10012]",NY,10012,Cipriani Downtown,12124990599.0,$$$$,3.5,228,[],https://www.yelp.com/biz/cipriani-downtown-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1131,682,teddys-place-bayonne,"[{u'alias': u'mideastern', u'title': u'Middle Eastern'}, {u'alias': u'greek', u'title': u'Greek'}, {u'alias': u'mediterranean', u'title': u'Mediterranean'}]",40.6658802,-74.1170519,(201) 339-9333,11253.753165,Vx-X9dRYvecFALrpxo2w5g,https://s3-media2.fl.yelpcdn.com/bphoto/7WbFnAldD3yD11HNqn4F3A/o.jpg,False,5 W 25th St,,,Bayonne,US,"[5 W 25th St, Bayonne, NJ 07002]",NJ,7002,Teddy's Place,12013399333.0,$,4.0,79,[],https://www.yelp.com/biz/teddys-place-bayonne?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1132,683,macao-new-york,"[{u'alias': u'asianfusion', u'title': u'Asian Fusion'}, {u'alias': u'portuguese', u'title': u'Portuguese'}, {u'alias': u'chinese', u'title': u'Chinese'}]",40.71962,-74.00391,(212) 431-8642,1772.88312743,U74_3F7r3tMhd6dmTmDBxQ,https://s3-media2.fl.yelpcdn.com/bphoto/3Xqvp9a37qVgzO5aRReieA/o.jpg,False,311 Church St,,,New York,US,"[311 Church St, New York, NY 10013]",NY,10013,Macao,12124318642.0,$$$,4.0,656,"[delivery, pickup]",https://www.yelp.com/biz/macao-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1133,684,taqueria-las-mexicanas-caldwell,"[{u'alias': u'mexican', u'title': u'Mexican'}]",40.8412162,-74.279311,(973) 228-2600,28359.6031483,dGo7WZ7LdDfhmuQwPblOEQ,https://s3-media2.fl.yelpcdn.com/bphoto/Zy-ZwxsWaSveNXCmAIwJUg/o.jpg,False,408 Bloomfield Ave,,,Caldwell,US,"[408 Bloomfield Ave, Caldwell, NJ 07006]",NJ,7006,Taqueria Las Mexicanas,19732282600.0,$,4.0,119,"[delivery, pickup, restaurant_reservation]",https://www.yelp.com/biz/taqueria-las-mexicanas-caldwell?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1134,685,the-river-café-brooklyn-3,"[{u'alias': u'newamerican', u'title': u'American (New)'}, {u'alias': u'wine_bars', u'title': u'Wine Bars'}, {u'alias': u'venues', u'title': u'Venues & Event Spaces'}]",40.70318,-73.9946499,(718) 522-5200,255.93660894,4XX-zF8h5Lvrr22_tqU6-Q,https://s3-media4.fl.yelpcdn.com/bphoto/hxFmPlmIkQvyNAf02z2r1Q/o.jpg,False,1 Water St,,,Brooklyn,US,"[1 Water St, Brooklyn, NY 11201]",NY,11201,The River Café,17185225200.0,$$$$,4.0,886,[],https://www.yelp.com/biz/the-river-caf%C3%A9-brooklyn-3?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1135,686,jewel-bako-new-york,"[{u'alias': u'sushi', u'title': u'Sushi Bars'}, {u'alias': u'japanese', u'title': u'Japanese'}]",40.72699,-73.98922,(212) 979-1012,2440.89763645,juoHZs-uMmqW4gQ1iISvxA,https://s3-media2.fl.yelpcdn.com/bphoto/25k7RscwmD2cIJCHU8QY7A/o.jpg,False,239 E 5th St,,,New York,US,"[239 E 5th St, New York, NY 10003]",NY,10003,Jewel Bako,12129791012.0,$$$$,4.0,475,[],https://www.yelp.com/biz/jewel-bako-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1136,687,rays-luncheonette-montclair,"[{u'alias': u'breakfast_brunch', u'title': u'Breakfast & Brunch'}, {u'alias': u'tradamerican', u'title': u'American (Traditional)'}]",40.8168096,-74.2108753,(973) 746-0343,22052.6669577,puIFBJtoEhEKqnjF5XsQqg,https://s3-media4.fl.yelpcdn.com/bphoto/HhiNc0TxTV16Ppim6e1diQ/o.jpg,False,99 Walnut St,,,Montclair,US,"[99 Walnut St, Montclair, NJ 07042]",NJ,7042,Ray's Luncheonette,19737460343.0,$,4.0,58,[],https://www.yelp.com/biz/rays-luncheonette-montclair?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1137,688,oasis-day-spa-new-york-4,"[{u'alias': u'massage', u'title': u'Massage'}, {u'alias': u'spas', u'title': u'Day Spas'}]",40.74586,-73.98145,(212) 254-7722,4615.39665308,FkmTt8MDdJ1hOeBzWatR0Q,https://s3-media1.fl.yelpcdn.com/bphoto/Od7qSHWGJwwKFIdFQdWwEQ/o.jpg,False,1 Park Ave,,,New York,US,"[1 Park Ave, New York, NY 10016]",NY,10016,Oasis Day Spa,12122547722.0,$$$,3.5,250,[],https://www.yelp.com/biz/oasis-day-spa-new-york-4?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1138,689,stk-downtown-new-york-2,"[{u'alias': u'steak', u'title': u'Steakhouses'}, {u'alias': u'newamerican', u'title': u'American (New)'}, {u'alias': u'cocktailbars', u'title': u'Cocktail Bars'}]",40.73988,-74.0072,(646) 624-2444,3969.92525335,TYKqS9eoC4xiixTNP_xsMQ,https://s3-media2.fl.yelpcdn.com/bphoto/xh2ifhW9v4bQiIJvszldBA/o.jpg,False,26 Little W 12th St,,,New York,US,"[26 Little W 12th St, New York, NY 10014]",NY,10014,STK Downtown,16466242444.0,$$$$,3.5,935,[],https://www.yelp.com/biz/stk-downtown-new-york-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1139,690,cafe-himalaya-new-york-2,"[{u'alias': u'himalayan', u'title': u'Himalayan/Nepalese'}]",40.7232289034,-73.9879441221,(212) 358-0160,2048.61601288,noBCTbD1Ylf5QR7PXy-rkA,https://s3-media3.fl.yelpcdn.com/bphoto/lHBhInQlokZPCJXXWAyqQg/o.jpg,False,78 E 1st St,,,New York,US,"[78 E 1st St, New York, NY 10009]",NY,10009,Cafe Himalaya,12123580160.0,$,4.0,543,"[delivery, pickup]",https://www.yelp.com/biz/cafe-himalaya-new-york-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1140,691,sals-deli-new-hyde-park,"[{u'alias': u'delis', u'title': u'Delis'}]",40.739269,-73.665985,(516) 305-5668,27920.5290262,Md3BkIis2bM2IVJxhQKG9A,,False,2244 Jericho Tpke,,,New Hyde Park,US,"[2244 Jericho Tpke, New Hyde Park, NY 11040]",NY,11040,Sal's Deli,15163055668.0,$,3.5,2,[],https://www.yelp.com/biz/sals-deli-new-hyde-park?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
1141,692,fig-and-olive-fifth-ave-new-york-3,"[{u'alias': u'mediterranean', u'title': u'Mediterranean'}, {u'alias': u'french', u'title': u'French'}, {u'alias': u'vegetarian', u'title': u'Vegetarian'}]",40.7594108996,-73.975548742,(212) 319-2002,6205.11226418,FON3TceJNsTC0I0mzBwOKg,https://s3-media4.fl.yelpcdn.com/bphoto/Y_RmUJFZxVp2me4RmpF4aA/o.jpg,False,10 E 52nd St,,,New York,US,"[10 E 52nd St, New York, NY 10022]",NY,10022,Fig & Olive Fifth Ave,12123192002.0,$$$,3.5,992,"[delivery, pickup]",https://www.yelp.com/biz/fig-and-olive-fifth-ave-new-york-3?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
